Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value
10.0,8.0,10.0,3.6534850308353284
8.0,8.0,-8.0,3.6534850308353284
8.0,8.0,-6.0,3.6534850308353284
-36.0,8.0,16.0,3.6534850308353284
-38.0,8.0,14.0,3.6534850308353284
-38.0,8.0,16.0,3.6534850308353284
-38.0,8.0,18.0,3.6534850308353284
-38.0,8.0,28.0,3.6534850308353284
-40.0,8.0,14.0,3.6534850308353284
-40.0,8.0,26.0,3.6534850308353284
-40.0,8.0,30.0,3.6534850308353284
-42.0,8.0,32.0,3.6534850308353284
-44.0,8.0,26.0,3.6534850308353284
-44.0,8.0,32.0,3.6534850308353284
-46.0,8.0,24.0,3.6534850308353284
-46.0,8.0,26.0,3.6534850308353284
-46.0,8.0,34.0,3.6534850308353284
-48.0,8.0,24.0,3.6534850308353284
-50.0,8.0,24.0,3.6534850308353284
-50.0,8.0,26.0,3.6534850308353284
46.0,10.0,26.0,3.6534850308353284
46.0,10.0,-12.0,3.6534850308353284
48.0,10.0,36.0,3.6534850308353284
48.0,10.0,-4.0,3.6534850308353284
50.0,10.0,36.0,3.6534850308353284
50.0,10.0,-12.0,3.6534850308353284
-36.0,8.0,14.0,3.6534850308353284
52.0,10.0,34.0,3.6534850308353284
52.0,10.0,30.0,3.6534850308353284
-54.0,8.0,24.0,3.6534850308353284
-54.0,8.0,20.0,3.6534850308353284
-52.0,8.0,28.0,3.6534850308353284
-52.0,8.0,26.0,3.6534850308353284
-52.0,8.0,24.0,3.6534850308353284
52.0,10.0,32.0,3.6534850308353284
-36.0,8.0,12.0,3.6534850308353284
-34.0,8.0,16.0,3.6534850308353284
-34.0,8.0,14.0,3.6534850308353284
-4.0,8.0,-10.0,3.6534850308353284
-2.0,8.0,48.0,3.6534850308353284
-2.0,8.0,-8.0,3.6534850308353284
0.0,8.0,-4.0,3.6534850308353284
0.0,8.0,-16.0,3.6534850308353284
2.0,8.0,54.0,3.6534850308353284
-4.0,8.0,2.0,3.6534850308353284
2.0,8.0,-4.0,3.6534850308353284
2.0,8.0,-8.0,3.6534850308353284
4.0,8.0,52.0,3.6534850308353284
6.0,8.0,-2.0,3.6534850308353284
6.0,8.0,-8.0,3.6534850308353284
8.0,8.0,4.0,3.6534850308353284
8.0,8.0,-2.0,3.6534850308353284
2.0,8.0,-6.0,3.6534850308353284
-14.0,6.0,-10.0,3.6534850308353284
-6.0,8.0,6.0,3.6534850308353284
-8.0,8.0,-4.0,3.6534850308353284
-34.0,8.0,12.0,3.6534850308353284
-20.0,8.0,-12.0,3.6534850308353284
-20.0,8.0,-14.0,3.6534850308353284
-18.0,8.0,-8.0,3.6534850308353284
-16.0,8.0,-10.0,3.6534850308353284
-14.0,8.0,-8.0,3.6534850308353284
-6.0,8.0,8.0,3.6534850308353284
-12.0,8.0,10.0,3.6534850308353284
-12.0,8.0,-2.0,3.6534850308353284
-12.0,8.0,-4.0,3.6534850308353284
-12.0,8.0,-6.0,3.6534850308353284
-10.0,8.0,-6.0,3.6534850308353284
-10.0,8.0,-8.0,3.6534850308353284
-10.0,8.0,-14.0,3.6534850308353284
-12.0,8.0,8.0,3.6534850308353284
46.0,10.0,36.0,3.6534850308353284
-14.0,6.0,-14.0,3.6534850308353284
-12.0,6.0,2.0,3.6534850308353284
-4.0,4.0,56.0,3.6534850308353284
-6.0,4.0,-10.0,3.6534850308353284
-6.0,4.0,0.0,3.6534850308353284
-6.0,4.0,2.0,3.6534850308353284
-6.0,4.0,4.0,3.6534850308353284
-6.0,4.0,6.0,3.6534850308353284
-8.0,4.0,0.0,3.6534850308353284
-8.0,4.0,6.0,3.6534850308353284
-10.0,4.0,0.0,3.6534850308353284
-10.0,4.0,6.0,3.6534850308353284
-12.0,4.0,4.0,3.6534850308353284
-14.0,4.0,6.0,3.6534850308353284
-14.0,4.0,12.0,3.6534850308353284
-16.0,4.0,8.0,3.6534850308353284
-20.0,4.0,-16.0,3.6534850308353284
-20.0,4.0,-14.0,3.6534850308353284
-20.0,4.0,-12.0,3.6534850308353284
-46.0,4.0,32.0,3.6534850308353284
-46.0,4.0,28.0,3.6534850308353284
-46.0,4.0,6.0,3.6534850308353284
-46.0,4.0,4.0,3.6534850308353284
-42.0,4.0,26.0,3.6534850308353284
-40.0,4.0,34.0,3.6534850308353284
-4.0,4.0,-10.0,3.6534850308353284
-40.0,4.0,24.0,3.6534850308353284
-38.0,4.0,28.0,3.6534850308353284
-24.0,4.0,-12.0,3.6534850308353284
-22.0,4.0,6.0,3.6534850308353284
-22.0,4.0,4.0,3.6534850308353284
-22.0,4.0,-16.0,3.6534850308353284
-20.0,4.0,6.0,3.6534850308353284
-38.0,4.0,32.0,3.6534850308353284
-48.0,4.0,4.0,3.6534850308353284
-2.0,4.0,58.0,3.6534850308353284
0.0,4.0,56.0,3.6534850308353284
20.0,4.0,8.0,3.6534850308353284
18.0,4.0,-18.0,3.6534850308353284
18.0,4.0,2.0,3.6534850308353284
18.0,4.0,4.0,3.6534850308353284
18.0,4.0,8.0,3.6534850308353284
16.0,4.0,8.0,3.6534850308353284
16.0,4.0,10.0,3.6534850308353284
14.0,4.0,-10.0,3.6534850308353284
14.0,4.0,-2.0,3.6534850308353284
14.0,4.0,6.0,3.6534850308353284
12.0,4.0,2.0,3.6534850308353284
12.0,4.0,10.0,3.6534850308353284
10.0,4.0,-8.0,3.6534850308353284
10.0,4.0,-2.0,3.6534850308353284
10.0,4.0,2.0,3.6534850308353284
10.0,4.0,6.0,3.6534850308353284
8.0,4.0,-8.0,3.6534850308353284
0.0,4.0,52.0,3.6534850308353284
0.0,4.0,0.0,3.6534850308353284
0.0,4.0,-8.0,3.6534850308353284
2.0,4.0,56.0,3.6534850308353284
2.0,4.0,54.0,3.6534850308353284
2.0,4.0,0.0,3.6534850308353284
-2.0,4.0,-8.0,3.6534850308353284
2.0,4.0,-4.0,3.6534850308353284
4.0,4.0,2.0,3.6534850308353284
4.0,4.0,-2.0,3.6534850308353284
4.0,4.0,-4.0,3.6534850308353284
6.0,4.0,-2.0,3.6534850308353284
6.0,4.0,-6.0,3.6534850308353284
8.0,4.0,-6.0,3.6534850308353284
4.0,4.0,4.0,3.6534850308353284
-48.0,4.0,6.0,3.6534850308353284
-48.0,4.0,24.0,3.6534850308353284
-50.0,4.0,4.0,3.6534850308353284
6.0,6.0,2.0,3.6534850308353284
4.0,6.0,-4.0,3.6534850308353284
4.0,6.0,2.0,3.6534850308353284
4.0,6.0,52.0,3.6534850308353284
2.0,6.0,50.0,3.6534850308353284
0.0,6.0,-10.0,3.6534850308353284
0.0,6.0,48.0,3.6534850308353284
0.0,6.0,52.0,3.6534850308353284
0.0,6.0,56.0,3.6534850308353284
-2.0,6.0,-10.0,3.6534850308353284
-2.0,6.0,-6.0,3.6534850308353284
-4.0,6.0,-10.0,3.6534850308353284
-4.0,6.0,-2.0,3.6534850308353284
-4.0,6.0,0.0,3.6534850308353284
-4.0,6.0,56.0,3.6534850308353284
-6.0,6.0,-10.0,3.6534850308353284
-6.0,6.0,-6.0,3.6534850308353284
-12.0,6.0,-8.0,3.6534850308353284
-12.0,6.0,-10.0,3.6534850308353284
-12.0,6.0,-14.0,3.6534850308353284
-12.0,6.0,-16.0,3.6534850308353284
-10.0,6.0,4.0,3.6534850308353284
-10.0,6.0,2.0,3.6534850308353284
6.0,6.0,-2.0,3.6534850308353284
-10.0,6.0,0.0,3.6534850308353284
-8.0,6.0,6.0,3.6534850308353284
-8.0,6.0,4.0,3.6534850308353284
-8.0,6.0,2.0,3.6534850308353284
-8.0,6.0,0.0,3.6534850308353284
-8.0,6.0,-4.0,3.6534850308353284
-6.0,6.0,2.0,3.6534850308353284
-10.0,6.0,-12.0,3.6534850308353284
8.0,6.0,4.0,3.6534850308353284
8.0,6.0,-8.0,3.6534850308353284
10.0,6.0,8.0,3.6534850308353284
28.0,6.0,-24.0,3.6534850308353284
34.0,6.0,24.0,3.6534850308353284
34.0,6.0,-6.0,3.6534850308353284
34.0,6.0,-8.0,3.6534850308353284
36.0,6.0,24.0,3.6534850308353284
36.0,6.0,22.0,3.6534850308353284
24.0,6.0,-24.0,3.6534850308353284
38.0,6.0,24.0,3.6534850308353284
38.0,6.0,-8.0,3.6534850308353284
40.0,6.0,24.0,3.6534850308353284
48.0,6.0,30.0,3.6534850308353284
-52.0,4.0,8.0,3.6534850308353284
-50.0,4.0,10.0,3.6534850308353284
-50.0,4.0,6.0,3.6534850308353284
38.0,6.0,22.0,3.6534850308353284
-12.0,6.0,4.0,3.6534850308353284
24.0,6.0,-18.0,3.6534850308353284
24.0,6.0,4.0,3.6534850308353284
10.0,6.0,4.0,3.6534850308353284
12.0,6.0,8.0,3.6534850308353284
14.0,6.0,12.0,3.6534850308353284
14.0,6.0,10.0,3.6534850308353284
14.0,6.0,6.0,3.6534850308353284
14.0,6.0,4.0,3.6534850308353284
24.0,6.0,-4.0,3.6534850308353284
14.0,6.0,2.0,3.6534850308353284
20.0,6.0,-4.0,3.6534850308353284
22.0,6.0,8.0,3.6534850308353284
22.0,6.0,4.0,3.6534850308353284
22.0,6.0,-2.0,3.6534850308353284
22.0,6.0,-4.0,3.6534850308353284
22.0,6.0,-18.0,3.6534850308353284
18.0,6.0,8.0,3.6534850308353284
42.0,10.0,-8.0,3.6534850308353284
42.0,10.0,30.0,3.6534850308353284
40.0,10.0,-6.0,3.6534850308353284
-14.0,12.0,-14.0,3.6534850308353284
-14.0,12.0,-10.0,3.6534850308353284
-14.0,12.0,-8.0,3.6534850308353284
-14.0,12.0,-6.0,3.6534850308353284
-14.0,12.0,0.0,3.6534850308353284
-16.0,12.0,-14.0,3.6534850308353284
-16.0,12.0,-8.0,3.6534850308353284
-16.0,12.0,-4.0,3.6534850308353284
-18.0,12.0,-20.0,3.6534850308353284
-44.0,12.0,32.0,3.6534850308353284
-46.0,12.0,-8.0,3.6534850308353284
-46.0,12.0,28.0,3.6534850308353284
-46.0,12.0,36.0,3.6534850308353284
-50.0,12.0,-4.0,3.6534850308353284
-50.0,12.0,26.0,3.6534850308353284
-50.0,12.0,28.0,3.6534850308353284
-52.0,12.0,20.0,3.6534850308353284
46.0,14.0,0.0,3.6534850308353284
46.0,14.0,-2.0,3.6534850308353284
48.0,14.0,36.0,3.6534850308353284
48.0,14.0,26.0,3.6534850308353284
48.0,14.0,-2.0,3.6534850308353284
48.0,14.0,-14.0,3.6534850308353284
-14.0,12.0,-16.0,3.6534850308353284
50.0,14.0,36.0,3.6534850308353284
50.0,14.0,-14.0,3.6534850308353284
52.0,14.0,-6.0,3.6534850308353284
54.0,14.0,32.0,3.6534850308353284
-54.0,12.0,20.0,3.6534850308353284
-52.0,12.0,28.0,3.6534850308353284
-52.0,12.0,26.0,3.6534850308353284
50.0,14.0,-4.0,3.6534850308353284
44.0,14.0,-2.0,3.6534850308353284
-12.0,12.0,10.0,3.6534850308353284
-12.0,12.0,-10.0,3.6534850308353284
0.0,12.0,42.0,3.6534850308353284
0.0,12.0,46.0,3.6534850308353284
0.0,12.0,48.0,3.6534850308353284
0.0,12.0,50.0,3.6534850308353284
0.0,12.0,54.0,3.6534850308353284
0.0,12.0,56.0,3.6534850308353284
-2.0,12.0,48.0,3.6534850308353284
-2.0,12.0,50.0,3.6534850308353284
-2.0,12.0,52.0,3.6534850308353284
-2.0,12.0,54.0,3.6534850308353284
-2.0,12.0,56.0,3.6534850308353284
-2.0,12.0,58.0,3.6534850308353284
-4.0,12.0,-2.0,3.6534850308353284
-4.0,12.0,4.0,3.6534850308353284
-4.0,12.0,46.0,3.6534850308353284
-4.0,12.0,48.0,3.6534850308353284
-4.0,12.0,54.0,3.6534850308353284
-12.0,12.0,-16.0,3.6534850308353284
-10.0,12.0,10.0,3.6534850308353284
-10.0,12.0,-2.0,3.6534850308353284
-10.0,12.0,-4.0,3.6534850308353284
-10.0,12.0,-6.0,3.6534850308353284
-10.0,12.0,-16.0,3.6534850308353284
-12.0,12.0,0.0,3.6534850308353284
-8.0,12.0,0.0,3.6534850308353284
-8.0,12.0,-4.0,3.6534850308353284
-8.0,12.0,-6.0,3.6534850308353284
-6.0,12.0,-4.0,3.6534850308353284
-6.0,12.0,-6.0,3.6534850308353284
-4.0,12.0,58.0,3.6534850308353284
-4.0,12.0,56.0,3.6534850308353284
-8.0,12.0,-2.0,3.6534850308353284
44.0,14.0,0.0,3.6534850308353284
44.0,14.0,26.0,3.6534850308353284
44.0,14.0,34.0,3.6534850308353284
10.0,14.0,-2.0,3.6534850308353284
10.0,14.0,0.0,3.6534850308353284
10.0,14.0,2.0,3.6534850308353284
10.0,14.0,8.0,3.6534850308353284
8.0,14.0,-10.0,3.6534850308353284
8.0,14.0,44.0,3.6534850308353284
8.0,14.0,48.0,3.6534850308353284
6.0,14.0,-10.0,3.6534850308353284
6.0,14.0,44.0,3.6534850308353284
4.0,14.0,-12.0,3.6534850308353284
4.0,14.0,-8.0,3.6534850308353284
4.0,14.0,42.0,3.6534850308353284
4.0,14.0,56.0,3.6534850308353284
2.0,14.0,-12.0,3.6534850308353284
2.0,14.0,38.0,3.6534850308353284
2.0,14.0,42.0,3.6534850308353284
2.0,14.0,54.0,3.6534850308353284
-6.0,14.0,0.0,3.6534850308353284
-4.0,14.0,58.0,3.6534850308353284
-4.0,14.0,56.0,3.6534850308353284
-4.0,14.0,46.0,3.6534850308353284
-4.0,14.0,38.0,3.6534850308353284
-2.0,14.0,52.0,3.6534850308353284
10.0,14.0,-10.0,3.6534850308353284
-2.0,14.0,50.0,3.6534850308353284
-2.0,14.0,38.0,3.6534850308353284
-2.0,14.0,36.0,3.6534850308353284
-2.0,14.0,0.0,3.6534850308353284
0.0,14.0,60.0,3.6534850308353284
0.0,14.0,42.0,3.6534850308353284
2.0,14.0,56.0,3.6534850308353284
-2.0,14.0,48.0,3.6534850308353284
12.0,14.0,10.0,3.6534850308353284
12.0,14.0,6.0,3.6534850308353284
12.0,14.0,4.0,3.6534850308353284
32.0,14.0,2.0,3.6534850308353284
34.0,14.0,4.0,3.6534850308353284
38.0,14.0,4.0,3.6534850308353284
38.0,14.0,2.0,3.6534850308353284
38.0,14.0,-6.0,3.6534850308353284
38.0,14.0,-8.0,3.6534850308353284
32.0,14.0,4.0,3.6534850308353284
40.0,14.0,8.0,3.6534850308353284
40.0,14.0,0.0,3.6534850308353284
40.0,14.0,-2.0,3.6534850308353284
42.0,14.0,28.0,3.6534850308353284
42.0,14.0,8.0,3.6534850308353284
42.0,14.0,6.0,3.6534850308353284
42.0,14.0,4.0,3.6534850308353284
40.0,14.0,4.0,3.6534850308353284
2.0,12.0,56.0,3.6534850308353284
30.0,14.0,-4.0,3.6534850308353284
30.0,14.0,4.0,3.6534850308353284
12.0,14.0,-4.0,3.6534850308353284
12.0,14.0,-6.0,3.6534850308353284
14.0,14.0,10.0,3.6534850308353284
14.0,14.0,0.0,3.6534850308353284
16.0,14.0,8.0,3.6534850308353284
16.0,14.0,6.0,3.6534850308353284
30.0,14.0,-2.0,3.6534850308353284
16.0,14.0,4.0,3.6534850308353284
18.0,14.0,0.0,3.6534850308353284
18.0,14.0,-2.0,3.6534850308353284
18.0,14.0,-4.0,3.6534850308353284
28.0,14.0,4.0,3.6534850308353284
28.0,14.0,2.0,3.6534850308353284
28.0,14.0,-2.0,3.6534850308353284
16.0,14.0,-6.0,3.6534850308353284
4.0,12.0,54.0,3.6534850308353284
8.0,12.0,8.0,3.6534850308353284
8.0,12.0,6.0,3.6534850308353284
4.0,10.0,44.0,3.6534850308353284
4.0,10.0,46.0,3.6534850308353284
4.0,10.0,48.0,3.6534850308353284
4.0,10.0,56.0,3.6534850308353284
2.0,10.0,48.0,3.6534850308353284
2.0,10.0,50.0,3.6534850308353284
2.0,10.0,54.0,3.6534850308353284
2.0,10.0,56.0,3.6534850308353284
2.0,10.0,58.0,3.6534850308353284
0.0,10.0,-10.0,3.6534850308353284
0.0,10.0,54.0,3.6534850308353284
0.0,10.0,56.0,3.6534850308353284
0.0,10.0,58.0,3.6534850308353284
-2.0,10.0,-16.0,3.6534850308353284
-2.0,10.0,-14.0,3.6534850308353284
-2.0,10.0,-10.0,3.6534850308353284
-2.0,10.0,-4.0,3.6534850308353284
-6.0,10.0,-8.0,3.6534850308353284
-4.0,10.0,56.0,3.6534850308353284
-4.0,10.0,54.0,3.6534850308353284
-4.0,10.0,46.0,3.6534850308353284
-4.0,10.0,44.0,3.6534850308353284
-4.0,10.0,42.0,3.6534850308353284
4.0,10.0,42.0,3.6534850308353284
-4.0,10.0,-2.0,3.6534850308353284
-4.0,10.0,-6.0,3.6534850308353284
-2.0,10.0,58.0,3.6534850308353284
-2.0,10.0,56.0,3.6534850308353284
-2.0,10.0,54.0,3.6534850308353284
-2.0,10.0,48.0,3.6534850308353284
-2.0,10.0,42.0,3.6534850308353284
-4.0,10.0,-4.0,3.6534850308353284
6.0,10.0,0.0,3.6534850308353284
8.0,10.0,12.0,3.6534850308353284
8.0,10.0,8.0,3.6534850308353284
22.0,10.0,10.0,3.6534850308353284
22.0,10.0,-2.0,3.6534850308353284
32.0,10.0,-6.0,3.6534850308353284
34.0,10.0,26.0,3.6534850308353284
34.0,10.0,22.0,3.6534850308353284
36.0,10.0,24.0,3.6534850308353284
20.0,10.0,-4.0,3.6534850308353284
36.0,10.0,22.0,3.6534850308353284
38.0,10.0,24.0,3.6534850308353284
38.0,10.0,22.0,3.6534850308353284
38.0,10.0,-10.0,3.6534850308353284
38.0,10.0,-12.0,3.6534850308353284
40.0,10.0,-2.0,3.6534850308353284
40.0,10.0,-4.0,3.6534850308353284
36.0,10.0,-2.0,3.6534850308353284
-8.0,10.0,0.0,3.6534850308353284
20.0,10.0,2.0,3.6534850308353284
18.0,10.0,-2.0,3.6534850308353284
8.0,10.0,6.0,3.6534850308353284
8.0,10.0,4.0,3.6534850308353284
10.0,10.0,2.0,3.6534850308353284
12.0,10.0,20.0,3.6534850308353284
12.0,10.0,18.0,3.6534850308353284
12.0,10.0,10.0,3.6534850308353284
20.0,10.0,8.0,3.6534850308353284
12.0,10.0,-4.0,3.6534850308353284
14.0,10.0,0.0,3.6534850308353284
14.0,10.0,-2.0,3.6534850308353284
14.0,10.0,-4.0,3.6534850308353284
14.0,10.0,-6.0,3.6534850308353284
16.0,10.0,2.0,3.6534850308353284
18.0,10.0,0.0,3.6534850308353284
12.0,10.0,-6.0,3.6534850308353284
-52.0,22.0,18.0,3.6534850308353284
-10.0,10.0,-16.0,3.6534850308353284
-10.0,10.0,-10.0,3.6534850308353284
42.0,12.0,-8.0,3.6534850308353284
42.0,12.0,-4.0,3.6534850308353284
42.0,12.0,-2.0,3.6534850308353284
42.0,12.0,2.0,3.6534850308353284
42.0,12.0,8.0,3.6534850308353284
42.0,12.0,30.0,3.6534850308353284
40.0,12.0,-8.0,3.6534850308353284
40.0,12.0,-6.0,3.6534850308353284
34.0,12.0,-8.0,3.6534850308353284
32.0,12.0,-2.0,3.6534850308353284
26.0,12.0,-4.0,3.6534850308353284
26.0,12.0,-2.0,3.6534850308353284
26.0,12.0,0.0,3.6534850308353284
20.0,12.0,-2.0,3.6534850308353284
18.0,12.0,-4.0,3.6534850308353284
18.0,12.0,-2.0,3.6534850308353284
18.0,12.0,0.0,3.6534850308353284
8.0,12.0,0.0,3.6534850308353284
8.0,12.0,-8.0,3.6534850308353284
10.0,12.0,10.0,3.6534850308353284
12.0,12.0,20.0,3.6534850308353284
12.0,12.0,18.0,3.6534850308353284
12.0,12.0,10.0,3.6534850308353284
44.0,12.0,34.0,3.6534850308353284
12.0,12.0,-2.0,3.6534850308353284
14.0,12.0,0.0,3.6534850308353284
16.0,12.0,8.0,3.6534850308353284
16.0,12.0,2.0,3.6534850308353284
16.0,12.0,0.0,3.6534850308353284
16.0,12.0,-2.0,3.6534850308353284
16.0,12.0,-4.0,3.6534850308353284
14.0,12.0,12.0,3.6534850308353284
44.0,12.0,26.0,3.6534850308353284
44.0,12.0,-10.0,3.6534850308353284
48.0,12.0,36.0,3.6534850308353284
-44.0,10.0,30.0,3.6534850308353284
-44.0,10.0,24.0,3.6534850308353284
-38.0,10.0,14.0,3.6534850308353284
-20.0,10.0,-4.0,3.6534850308353284
-20.0,10.0,-10.0,3.6534850308353284
-18.0,10.0,-20.0,3.6534850308353284
-46.0,10.0,26.0,3.6534850308353284
-16.0,10.0,-4.0,3.6534850308353284
-14.0,10.0,-18.0,3.6534850308353284
-12.0,10.0,0.0,3.6534850308353284
-12.0,10.0,-16.0,3.6534850308353284
-10.0,10.0,10.0,3.6534850308353284
-10.0,10.0,0.0,3.6534850308353284
-10.0,10.0,-2.0,3.6534850308353284
-16.0,10.0,-10.0,3.6534850308353284
-10.0,10.0,-12.0,3.6534850308353284
-46.0,10.0,28.0,3.6534850308353284
-48.0,10.0,24.0,3.6534850308353284
50.0,12.0,-4.0,3.6534850308353284
52.0,12.0,28.0,3.6534850308353284
52.0,12.0,-6.0,3.6534850308353284
54.0,12.0,30.0,3.6534850308353284
54.0,12.0,28.0,3.6534850308353284
-54.0,10.0,20.0,3.6534850308353284
-46.0,10.0,32.0,3.6534850308353284
-52.0,10.0,28.0,3.6534850308353284
-52.0,10.0,24.0,3.6534850308353284
-52.0,10.0,22.0,3.6534850308353284
-50.0,10.0,24.0,3.6534850308353284
-50.0,10.0,22.0,3.6534850308353284
-50.0,10.0,20.0,3.6534850308353284
-48.0,10.0,28.0,3.6534850308353284
-52.0,10.0,26.0,3.6534850308353284
20.0,4.0,6.0,3.6534850308353284
-52.0,22.0,20.0,3.6534850308353284
54.0,24.0,4.0,3.6534850308353284
46.0,42.0,26.0,3.6534850308353284
44.0,42.0,16.0,3.6534850308353284
44.0,42.0,18.0,3.6534850308353284
42.0,42.0,-8.0,3.6534850308353284
42.0,42.0,16.0,3.6534850308353284
40.0,42.0,-4.0,3.6534850308353284
40.0,42.0,30.0,3.6534850308353284
38.0,42.0,-10.0,3.6534850308353284
38.0,42.0,28.0,3.6534850308353284
38.0,42.0,30.0,3.6534850308353284
36.0,42.0,-4.0,3.6534850308353284
36.0,42.0,24.0,3.6534850308353284
18.0,42.0,2.0,3.6534850308353284
18.0,42.0,6.0,3.6534850308353284
16.0,42.0,20.0,3.6534850308353284
12.0,42.0,16.0,3.6534850308353284
10.0,42.0,-6.0,3.6534850308353284
0.0,42.0,-8.0,3.6534850308353284
2.0,42.0,4.0,3.6534850308353284
2.0,42.0,-8.0,3.6534850308353284
4.0,42.0,24.0,3.6534850308353284
4.0,42.0,12.0,3.6534850308353284
4.0,42.0,-2.0,3.6534850308353284
46.0,42.0,24.0,3.6534850308353284
4.0,42.0,-4.0,3.6534850308353284
6.0,42.0,20.0,3.6534850308353284
6.0,42.0,12.0,3.6534850308353284
6.0,42.0,10.0,3.6534850308353284
6.0,42.0,-2.0,3.6534850308353284
6.0,42.0,-4.0,3.6534850308353284
10.0,42.0,22.0,3.6534850308353284
4.0,42.0,-8.0,3.6534850308353284
0.0,42.0,-2.0,3.6534850308353284
46.0,42.0,22.0,3.6534850308353284
-36.0,40.0,16.0,3.6534850308353284
4.0,40.0,10.0,3.6534850308353284
2.0,40.0,-6.0,3.6534850308353284
2.0,40.0,2.0,3.6534850308353284
2.0,40.0,4.0,3.6534850308353284
2.0,40.0,8.0,3.6534850308353284
2.0,40.0,10.0,3.6534850308353284
2.0,40.0,12.0,3.6534850308353284
0.0,40.0,-8.0,3.6534850308353284
0.0,40.0,-2.0,3.6534850308353284
0.0,40.0,12.0,3.6534850308353284
-2.0,40.0,-8.0,3.6534850308353284
-2.0,40.0,-4.0,3.6534850308353284
-2.0,40.0,2.0,3.6534850308353284
-2.0,40.0,4.0,3.6534850308353284
-2.0,40.0,46.0,3.6534850308353284
-4.0,40.0,4.0,3.6534850308353284
-4.0,40.0,8.0,3.6534850308353284
-36.0,40.0,14.0,3.6534850308353284
-34.0,40.0,20.0,3.6534850308353284
-34.0,40.0,18.0,3.6534850308353284
-34.0,40.0,14.0,3.6534850308353284
-32.0,40.0,12.0,3.6534850308353284
-22.0,40.0,44.0,3.6534850308353284
-42.0,40.0,-2.0,3.6534850308353284
-22.0,40.0,42.0,3.6534850308353284
-20.0,40.0,42.0,3.6534850308353284
-20.0,40.0,40.0,3.6534850308353284
-6.0,40.0,20.0,3.6534850308353284
-6.0,40.0,16.0,3.6534850308353284
-6.0,40.0,8.0,3.6534850308353284
-6.0,40.0,4.0,3.6534850308353284
-20.0,40.0,44.0,3.6534850308353284
0.0,42.0,4.0,3.6534850308353284
0.0,42.0,8.0,3.6534850308353284
0.0,42.0,22.0,3.6534850308353284
20.0,44.0,4.0,3.6534850308353284
18.0,44.0,2.0,3.6534850308353284
18.0,44.0,6.0,3.6534850308353284
12.0,44.0,18.0,3.6534850308353284
10.0,44.0,-8.0,3.6534850308353284
10.0,44.0,14.0,3.6534850308353284
8.0,44.0,-6.0,3.6534850308353284
8.0,44.0,14.0,3.6534850308353284
8.0,44.0,18.0,3.6534850308353284
8.0,44.0,20.0,3.6534850308353284
6.0,44.0,-4.0,3.6534850308353284
6.0,44.0,10.0,3.6534850308353284
6.0,44.0,14.0,3.6534850308353284
6.0,44.0,20.0,3.6534850308353284
4.0,44.0,-6.0,3.6534850308353284
4.0,44.0,-4.0,3.6534850308353284
2.0,44.0,-8.0,3.6534850308353284
-12.0,44.0,4.0,3.6534850308353284
-10.0,44.0,34.0,3.6534850308353284
-8.0,44.0,32.0,3.6534850308353284
-6.0,44.0,34.0,3.6534850308353284
-4.0,44.0,10.0,3.6534850308353284
-4.0,44.0,6.0,3.6534850308353284
38.0,44.0,28.0,3.6534850308353284
-2.0,44.0,-4.0,3.6534850308353284
0.0,44.0,6.0,3.6534850308353284
2.0,44.0,24.0,3.6534850308353284
2.0,44.0,14.0,3.6534850308353284
2.0,44.0,8.0,3.6534850308353284
2.0,44.0,6.0,3.6534850308353284
2.0,44.0,-4.0,3.6534850308353284
0.0,44.0,8.0,3.6534850308353284
38.0,44.0,26.0,3.6534850308353284
38.0,44.0,-8.0,3.6534850308353284
40.0,44.0,28.0,3.6534850308353284
-22.0,42.0,44.0,3.6534850308353284
-20.0,42.0,44.0,3.6534850308353284
-6.0,42.0,4.0,3.6534850308353284
-4.0,42.0,22.0,3.6534850308353284
-4.0,42.0,16.0,3.6534850308353284
-4.0,42.0,14.0,3.6534850308353284
-24.0,42.0,44.0,3.6534850308353284
-4.0,42.0,10.0,3.6534850308353284
-4.0,42.0,2.0,3.6534850308353284
-2.0,42.0,12.0,3.6534850308353284
-2.0,42.0,10.0,3.6534850308353284
-2.0,42.0,6.0,3.6534850308353284
-2.0,42.0,0.0,3.6534850308353284
-2.0,42.0,-4.0,3.6534850308353284
-4.0,42.0,4.0,3.6534850308353284
4.0,40.0,-4.0,3.6534850308353284
-30.0,42.0,14.0,3.6534850308353284
-32.0,42.0,12.0,3.6534850308353284
42.0,44.0,22.0,3.6534850308353284
42.0,44.0,20.0,3.6534850308353284
44.0,44.0,22.0,3.6534850308353284
-44.0,42.0,10.0,3.6534850308353284
-44.0,42.0,-2.0,3.6534850308353284
-42.0,42.0,-4.0,3.6534850308353284
-30.0,42.0,16.0,3.6534850308353284
-38.0,42.0,14.0,3.6534850308353284
-36.0,42.0,14.0,3.6534850308353284
-34.0,42.0,14.0,3.6534850308353284
-34.0,42.0,12.0,3.6534850308353284
-32.0,42.0,20.0,3.6534850308353284
-32.0,42.0,16.0,3.6534850308353284
-32.0,42.0,14.0,3.6534850308353284
-36.0,42.0,16.0,3.6534850308353284
-12.0,44.0,32.0,3.6534850308353284
4.0,40.0,-6.0,3.6534850308353284
6.0,40.0,12.0,3.6534850308353284
-4.0,36.0,0.0,3.6534850308353284
-4.0,36.0,18.0,3.6534850308353284
