Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value,Association_Value
48.0,30.0,-4.0,5.284140977705252,0.0
48.0,30.0,-2.0,6.099468951140214,0.0
48.0,30.0,0.0,5.284140977705252,0.0
48.0,30.0,2.0,4.46881300427029,0.0
48.0,30.0,8.0,3.6534850308353284,0.0
48.0,30.0,14.0,3.6534850308353284,0.0
48.0,30.0,16.0,3.6534850308353284,0.0
48.0,30.0,20.0,4.46881300427029,0.0
48.0,32.0,-4.0,3.6534850308353284,0.0
48.0,32.0,-2.0,3.6534850308353284,0.0
48.0,32.0,0.0,4.46881300427029,0.0
48.0,32.0,18.0,4.46881300427029,0.0
48.0,32.0,20.0,4.46881300427029,0.0
48.0,32.0,22.0,3.6534850308353284,0.0
48.0,34.0,16.0,3.6534850308353284,0.0
48.0,34.0,20.0,4.46881300427029,0.0
48.0,34.0,22.0,3.6534850308353284,0.0
48.0,34.0,24.0,4.46881300427029,0.0
48.0,38.0,16.0,4.46881300427029,0.0
48.0,38.0,18.0,4.46881300427029,0.0
48.0,38.0,20.0,4.46881300427029,0.0
48.0,38.0,24.0,4.46881300427029,0.0
46.0,-50.0,44.0,4.46881300427029,0.0
46.0,2.0,34.0,3.6534850308353284,0.0
46.0,4.0,36.0,3.6534850308353284,-0.0
46.0,4.0,38.0,3.6534850308353284,0.0
46.0,8.0,26.0,3.6534850308353284,-0.0
46.0,8.0,28.0,5.284140977705252,-0.0
46.0,8.0,30.0,4.46881300427029,-0.0
46.0,8.0,32.0,6.099468951140214,-0.0
46.0,8.0,34.0,6.099468951140214,0.0
46.0,10.0,-12.0,3.6534850308353284,0.0
46.0,10.0,-10.0,4.46881300427029,0.0
46.0,10.0,-8.0,6.9147969245751755,0.0
46.0,10.0,-6.0,5.284140977705252,0.0
46.0,10.0,-4.0,4.46881300427029,0.0
46.0,10.0,26.0,3.6534850308353284,-0.0
46.0,10.0,28.0,5.284140977705252,-0.0
46.0,10.0,30.0,6.099468951140214,-0.0
46.0,10.0,32.0,6.9147969245751755,0.0
46.0,10.0,34.0,6.9147969245751755,0.0
46.0,10.0,36.0,3.6534850308353284,-0.0
46.0,12.0,-12.0,4.46881300427029,0.0
46.0,12.0,-10.0,5.284140977705252,0.0
46.0,12.0,-8.0,6.099468951140214,0.0
46.0,12.0,-6.0,6.9147969245751755,0.0
46.0,12.0,-4.0,5.284140977705252,0.0
46.0,12.0,26.0,4.46881300427029,-0.0
46.0,12.0,28.0,5.284140977705252,-0.0
46.0,12.0,30.0,6.9147969245751755,0.0
46.0,12.0,32.0,6.099468951140214,0.0
46.0,12.0,34.0,5.284140977705252,0.0
46.0,12.0,36.0,4.46881300427029,0.0
46.0,14.0,-12.0,4.46881300427029,0.0
46.0,14.0,-10.0,6.099468951140214,0.0
46.0,14.0,-8.0,7.7301248980101365,0.0
46.0,14.0,-6.0,6.9147969245751755,0.0
46.0,14.0,-4.0,6.9147969245751755,0.0
46.0,14.0,-2.0,3.6534850308353284,-0.0
46.0,14.0,0.0,3.6534850308353284,-0.0
46.0,14.0,26.0,4.46881300427029,-0.0
46.0,14.0,28.0,5.284140977705252,-0.0
46.0,14.0,30.0,7.7301248980101365,0.0
46.0,14.0,32.0,7.7301248980101365,0.0
46.0,14.0,34.0,7.7301248980101365,0.0
46.0,16.0,-12.0,4.46881300427029,0.0
46.0,16.0,-10.0,6.099468951140214,0.0
46.0,16.0,-8.0,7.7301248980101365,0.0
46.0,16.0,-6.0,6.9147969245751755,0.0
46.0,16.0,-4.0,6.9147969245751755,0.0
46.0,16.0,-2.0,4.46881300427029,0.0
46.0,16.0,0.0,3.6534850308353284,-0.0
46.0,16.0,26.0,5.284140977705252,0.0
46.0,16.0,28.0,7.7301248980101365,0.0
46.0,16.0,30.0,8.545452871445098,0.0
46.0,16.0,32.0,7.7301248980101365,0.0
46.0,16.0,34.0,6.099468951140214,0.0
46.0,16.0,36.0,3.6534850308353284,0.0
46.0,18.0,-12.0,4.46881300427029,0.0
46.0,18.0,-10.0,5.284140977705252,0.0
46.0,18.0,-8.0,6.9147969245751755,0.0
46.0,18.0,-6.0,6.9147969245751755,0.0
46.0,18.0,-4.0,6.099468951140214,0.0
46.0,18.0,-2.0,6.099468951140214,0.0
46.0,18.0,12.0,5.284140977705252,0.0
46.0,18.0,28.0,3.6534850308353284,-0.0
46.0,18.0,30.0,5.284140977705252,0.0
46.0,18.0,32.0,5.284140977705252,0.0
46.0,18.0,36.0,3.6534850308353284,0.0
46.0,20.0,-12.0,3.6534850308353284,0.0
46.0,20.0,-10.0,5.284140977705252,0.0
46.0,20.0,-8.0,6.9147969245751755,0.0
46.0,20.0,-6.0,8.545452871445098,0.0
46.0,20.0,-4.0,6.9147969245751755,0.0
46.0,20.0,-2.0,4.46881300427029,0.0
46.0,20.0,12.0,3.6534850308353284,0.0
46.0,20.0,24.0,3.6534850308353284,0.0
46.0,20.0,28.0,3.6534850308353284,0.0
46.0,20.0,32.0,3.6534850308353284,0.0
46.0,20.0,36.0,3.6534850308353284,0.0
46.0,22.0,-12.0,5.284140977705252,0.0
46.0,22.0,-10.0,7.7301248980101365,0.0
46.0,22.0,-8.0,8.545452871445098,0.0
46.0,22.0,-6.0,7.7301248980101365,0.0
46.0,22.0,-4.0,7.7301248980101365,0.0
46.0,22.0,-2.0,5.284140977705252,0.0
46.0,22.0,16.0,3.6534850308353284,0.0
46.0,22.0,20.0,3.6534850308353284,0.0
46.0,22.0,24.0,5.284140977705252,0.0
46.0,22.0,26.0,3.6534850308353284,0.0
46.0,22.0,28.0,3.6534850308353284,-0.0
46.0,22.0,30.0,3.6534850308353284,0.0
46.0,22.0,32.0,4.46881300427029,0.0
46.0,24.0,-12.0,3.6534850308353284,0.0
46.0,24.0,-10.0,5.284140977705252,0.0
46.0,24.0,-8.0,5.284140977705252,0.0
46.0,24.0,-6.0,5.284140977705252,0.0
46.0,24.0,-4.0,6.099468951140214,0.0
46.0,24.0,-2.0,3.6534850308353284,0.0
46.0,24.0,16.0,4.46881300427029,0.0
46.0,24.0,18.0,3.6534850308353284,0.0
46.0,24.0,20.0,5.284140977705252,0.0
46.0,24.0,22.0,5.284140977705252,0.0
46.0,24.0,24.0,3.6534850308353284,0.0
46.0,24.0,28.0,3.6534850308353284,0.0
46.0,26.0,-12.0,4.46881300427029,0.0
46.0,26.0,-10.0,5.284140977705252,0.0
46.0,26.0,-8.0,6.099468951140214,0.0
46.0,26.0,-6.0,6.9147969245751755,0.0
46.0,26.0,-4.0,6.9147969245751755,0.0
46.0,26.0,-2.0,6.099468951140214,0.0
46.0,26.0,0.0,4.46881300427029,0.0
46.0,26.0,16.0,3.6534850308353284,0.0
46.0,26.0,18.0,6.099468951140214,0.0
46.0,26.0,20.0,5.284140977705252,0.0
46.0,26.0,22.0,5.284140977705252,0.0
46.0,26.0,24.0,4.46881300427029,0.0
46.0,26.0,26.0,4.46881300427029,0.0
46.0,28.0,-10.0,4.46881300427029,0.0
46.0,28.0,-8.0,5.284140977705252,0.0
46.0,28.0,-6.0,5.284140977705252,0.0
46.0,28.0,-4.0,6.9147969245751755,0.0
46.0,28.0,-2.0,6.099468951140214,0.0
46.0,28.0,0.0,5.284140977705252,0.0
46.0,28.0,2.0,4.46881300427029,0.0
46.0,28.0,16.0,4.46881300427029,0.0
46.0,28.0,20.0,3.6534850308353284,0.0
46.0,28.0,22.0,3.6534850308353284,0.0
46.0,28.0,24.0,3.6534850308353284,0.0
46.0,28.0,26.0,3.6534850308353284,0.0
46.0,28.0,28.0,3.6534850308353284,0.0
46.0,30.0,-12.0,3.6534850308353284,0.0
46.0,30.0,-10.0,3.6534850308353284,0.0
46.0,30.0,-8.0,3.6534850308353284,0.0
46.0,30.0,-6.0,3.6534850308353284,0.0
46.0,30.0,-4.0,5.284140977705252,0.0
46.0,30.0,-2.0,6.099468951140214,0.0
46.0,30.0,0.0,6.099468951140214,0.0
46.0,30.0,2.0,3.6534850308353284,0.0
46.0,30.0,14.0,4.46881300427029,0.0
46.0,30.0,16.0,6.9147969245751755,0.0
46.0,30.0,18.0,4.46881300427029,0.0
46.0,30.0,20.0,5.284140977705252,0.0
46.0,30.0,22.0,4.46881300427029,0.0
46.0,30.0,24.0,4.46881300427029,0.0
46.0,30.0,26.0,3.6534850308353284,0.0
46.0,30.0,28.0,4.46881300427029,0.0
46.0,32.0,-8.0,3.6534850308353284,0.0
46.0,32.0,0.0,3.6534850308353284,0.0
46.0,32.0,16.0,4.46881300427029,0.0
46.0,32.0,18.0,4.46881300427029,0.0
46.0,32.0,20.0,6.099468951140214,0.0
46.0,32.0,22.0,5.284140977705252,0.0
46.0,32.0,24.0,5.284140977705252,0.0
46.0,32.0,26.0,4.46881300427029,0.0
46.0,32.0,28.0,5.284140977705252,0.0
46.0,34.0,8.0,3.6534850308353284,0.0
46.0,34.0,10.0,3.6534850308353284,0.0
46.0,34.0,16.0,3.6534850308353284,0.0
46.0,34.0,18.0,4.46881300427029,0.0
46.0,34.0,20.0,5.284140977705252,0.0
46.0,34.0,22.0,6.9147969245751755,0.0
46.0,34.0,24.0,6.9147969245751755,0.0
46.0,34.0,26.0,6.099468951140214,0.0
46.0,34.0,28.0,3.6534850308353284,0.0
46.0,34.0,30.0,3.6534850308353284,0.0
46.0,34.0,32.0,3.6534850308353284,0.0
46.0,36.0,16.0,3.6534850308353284,0.0
46.0,36.0,18.0,3.6534850308353284,0.0
46.0,36.0,20.0,6.099468951140214,0.0
46.0,36.0,22.0,5.284140977705252,0.0
46.0,36.0,24.0,5.284140977705252,0.0
46.0,36.0,26.0,4.46881300427029,0.0
46.0,36.0,28.0,4.46881300427029,0.0
46.0,36.0,30.0,4.46881300427029,0.0
46.0,38.0,16.0,6.099468951140214,0.0
46.0,38.0,18.0,5.284140977705252,0.0
46.0,38.0,20.0,5.284140977705252,0.0
46.0,38.0,22.0,4.46881300427029,0.0
46.0,38.0,24.0,5.284140977705252,0.0
46.0,38.0,26.0,5.284140977705252,0.0
46.0,38.0,28.0,3.6534850308353284,0.0
46.0,40.0,16.0,4.46881300427029,0.0
46.0,40.0,18.0,3.6534850308353284,0.0
46.0,40.0,20.0,4.46881300427029,0.0
46.0,40.0,24.0,4.46881300427029,0.0
46.0,40.0,28.0,4.46881300427029,0.0
46.0,42.0,22.0,3.6534850308353284,0.0
46.0,42.0,24.0,3.6534850308353284,0.0
46.0,42.0,26.0,3.6534850308353284,0.0
44.0,-2.0,50.0,4.46881300427029,0.0
44.0,0.0,46.0,3.6534850308353284,0.0
44.0,0.0,48.0,3.6534850308353284,0.0
44.0,0.0,50.0,4.46881300427029,0.0
44.0,0.0,52.0,3.6534850308353284,0.0
44.0,4.0,36.0,3.6534850308353284,0.0
44.0,8.0,-8.0,3.6534850308353284,0.0
44.0,8.0,30.0,5.284140977705252,-0.0
44.0,8.0,32.0,6.099468951140214,0.0
44.0,8.0,34.0,5.284140977705252,0.0
44.0,10.0,-10.0,4.46881300427029,0.0
44.0,10.0,-8.0,6.099468951140214,0.0
44.0,10.0,-6.0,4.46881300427029,0.0
44.0,10.0,26.0,4.46881300427029,-0.0
44.0,10.0,28.0,4.46881300427029,-0.0
44.0,10.0,30.0,5.284140977705252,-0.0
44.0,10.0,32.0,5.284140977705252,-0.0
44.0,10.0,34.0,6.099468951140214,0.0
44.0,12.0,-12.0,4.46881300427029,0.0
44.0,12.0,-10.0,3.6534850308353284,0.0
44.0,12.0,-8.0,6.099468951140214,0.0
44.0,12.0,-6.0,4.46881300427029,0.0
44.0,12.0,-4.0,4.46881300427029,0.0
44.0,12.0,26.0,3.6534850308353284,-0.0
44.0,12.0,28.0,4.46881300427029,-0.0
44.0,12.0,30.0,5.284140977705252,0.0
44.0,12.0,32.0,5.284140977705252,0.0
44.0,12.0,34.0,3.6534850308353284,0.0
44.0,14.0,-12.0,5.284140977705252,0.0
44.0,14.0,-10.0,6.099468951140214,0.0
44.0,14.0,-8.0,6.9147969245751755,0.0
44.0,14.0,-6.0,6.099468951140214,0.0
44.0,14.0,-4.0,6.099468951140214,0.0
44.0,14.0,-2.0,3.6534850308353284,-0.0
44.0,14.0,0.0,3.6534850308353284,-0.0
44.0,14.0,26.0,3.6534850308353284,-0.0
44.0,14.0,28.0,4.46881300427029,-0.0
44.0,14.0,30.0,5.284140977705252,0.0
44.0,14.0,32.0,4.46881300427029,0.0
44.0,14.0,34.0,3.6534850308353284,0.0
44.0,16.0,-12.0,4.46881300427029,0.0
44.0,16.0,-10.0,5.284140977705252,0.0
44.0,16.0,-8.0,6.9147969245751755,0.0
44.0,16.0,-6.0,6.099468951140214,0.0
44.0,16.0,-4.0,6.9147969245751755,0.0
44.0,16.0,-2.0,3.6534850308353284,-0.0
44.0,16.0,0.0,3.6534850308353284,-0.0
44.0,16.0,26.0,3.6534850308353284,0.0
44.0,16.0,28.0,4.46881300427029,0.0
44.0,16.0,30.0,5.284140977705252,0.0
44.0,16.0,32.0,5.284140977705252,0.0
44.0,18.0,-10.0,4.46881300427029,0.0
44.0,18.0,-8.0,6.099468951140214,0.0
44.0,18.0,-6.0,6.099468951140214,0.0
44.0,18.0,-4.0,4.46881300427029,-0.0
44.0,18.0,-2.0,5.284140977705252,0.0
44.0,18.0,0.0,5.284140977705252,0.0
44.0,18.0,24.0,3.6534850308353284,0.0
44.0,20.0,-12.0,4.46881300427029,0.0
44.0,20.0,-10.0,4.46881300427029,0.0
44.0,20.0,-8.0,6.099468951140214,0.0
44.0,20.0,-6.0,6.099468951140214,0.0
44.0,20.0,-4.0,5.284140977705252,0.0
44.0,20.0,-2.0,4.46881300427029,0.0
44.0,20.0,0.0,3.6534850308353284,-0.0
44.0,20.0,12.0,4.46881300427029,0.0
44.0,20.0,14.0,3.6534850308353284,0.0
44.0,20.0,24.0,3.6534850308353284,0.0
44.0,22.0,-12.0,5.284140977705252,0.0
44.0,22.0,-10.0,8.545452871445098,0.0
44.0,22.0,-8.0,8.545452871445098,0.0
44.0,22.0,-6.0,7.7301248980101365,0.0
44.0,22.0,-4.0,7.7301248980101365,0.0
44.0,22.0,-2.0,5.284140977705252,0.0
44.0,22.0,0.0,4.46881300427029,0.0
44.0,22.0,10.0,3.6534850308353284,0.0
44.0,22.0,12.0,3.6534850308353284,0.0
44.0,22.0,16.0,3.6534850308353284,0.0
44.0,22.0,20.0,3.6534850308353284,0.0
44.0,22.0,24.0,3.6534850308353284,0.0
44.0,22.0,26.0,3.6534850308353284,0.0
44.0,22.0,28.0,3.6534850308353284,0.0
44.0,24.0,-12.0,3.6534850308353284,0.0
44.0,24.0,-10.0,5.284140977705252,0.0
44.0,24.0,-8.0,5.284140977705252,0.0
44.0,24.0,-6.0,8.545452871445098,0.0
44.0,24.0,-4.0,8.545452871445098,0.0
44.0,24.0,-2.0,6.099468951140214,0.0
44.0,24.0,0.0,3.6534850308353284,0.0
44.0,24.0,2.0,3.6534850308353284,0.0
44.0,24.0,10.0,3.6534850308353284,0.0
44.0,24.0,12.0,4.46881300427029,0.0
44.0,24.0,14.0,4.46881300427029,0.0
44.0,24.0,16.0,4.46881300427029,0.0
44.0,24.0,18.0,4.46881300427029,0.0
44.0,24.0,20.0,4.46881300427029,0.0
44.0,24.0,22.0,3.6534850308353284,0.0
44.0,24.0,24.0,5.284140977705252,0.0
44.0,24.0,26.0,3.6534850308353284,0.0
44.0,24.0,28.0,3.6534850308353284,0.0
44.0,26.0,-12.0,3.6534850308353284,0.0
44.0,26.0,-10.0,5.284140977705252,0.0
44.0,26.0,-8.0,6.099468951140214,0.0
44.0,26.0,-6.0,7.7301248980101365,0.0
44.0,26.0,-4.0,8.545452871445098,0.0
44.0,26.0,-2.0,5.284140977705252,0.0
44.0,26.0,0.0,5.284140977705252,0.0
44.0,26.0,2.0,3.6534850308353284,0.0
44.0,26.0,14.0,3.6534850308353284,0.0
44.0,26.0,16.0,6.9147969245751755,0.0
44.0,26.0,18.0,6.9147969245751755,0.0
44.0,26.0,20.0,4.46881300427029,0.0
44.0,26.0,22.0,5.284140977705252,0.0
44.0,26.0,24.0,5.284140977705252,0.0
44.0,26.0,26.0,3.6534850308353284,0.0
44.0,28.0,-12.0,4.46881300427029,0.0
44.0,28.0,-10.0,5.284140977705252,0.0
44.0,28.0,-8.0,6.099468951140214,0.0
44.0,28.0,-6.0,6.099468951140214,0.0
44.0,28.0,-4.0,7.7301248980101365,0.0
44.0,28.0,-2.0,5.284140977705252,0.0
44.0,28.0,0.0,5.284140977705252,0.0
44.0,28.0,2.0,4.46881300427029,0.0
44.0,28.0,4.0,5.284140977705252,0.0
44.0,28.0,16.0,3.6534850308353284,0.0
44.0,28.0,18.0,3.6534850308353284,0.0
44.0,28.0,20.0,3.6534850308353284,0.0
44.0,30.0,-10.0,3.6534850308353284,0.0
44.0,30.0,-8.0,3.6534850308353284,0.0
44.0,30.0,-6.0,5.284140977705252,0.0
44.0,30.0,-4.0,6.9147969245751755,0.0
44.0,30.0,-2.0,6.099468951140214,0.0
44.0,30.0,0.0,5.284140977705252,0.0
44.0,30.0,2.0,4.46881300427029,0.0
44.0,30.0,12.0,3.6534850308353284,0.0
44.0,30.0,14.0,3.6534850308353284,0.0
44.0,30.0,16.0,5.284140977705252,0.0
44.0,30.0,18.0,4.46881300427029,0.0
44.0,30.0,20.0,5.284140977705252,0.0
44.0,32.0,12.0,3.6534850308353284,0.0
44.0,32.0,14.0,3.6534850308353284,0.0
44.0,32.0,16.0,6.099468951140214,0.0
44.0,32.0,18.0,4.46881300427029,0.0
44.0,32.0,20.0,5.284140977705252,0.0
44.0,32.0,22.0,3.6534850308353284,0.0
44.0,32.0,24.0,3.6534850308353284,0.0
44.0,32.0,26.0,4.46881300427029,0.0
44.0,32.0,28.0,3.6534850308353284,0.0
44.0,34.0,14.0,4.46881300427029,0.0
44.0,34.0,16.0,6.099468951140214,0.0
44.0,34.0,18.0,4.46881300427029,0.0
44.0,34.0,20.0,6.099468951140214,0.0
44.0,34.0,22.0,4.46881300427029,0.0
44.0,34.0,24.0,6.099468951140214,0.0
44.0,34.0,26.0,6.099468951140214,0.0
44.0,34.0,28.0,5.284140977705252,0.0
44.0,36.0,14.0,3.6534850308353284,0.0
44.0,36.0,16.0,4.46881300427029,0.0
44.0,36.0,20.0,4.46881300427029,0.0
44.0,36.0,22.0,4.46881300427029,0.0
44.0,36.0,24.0,5.284140977705252,0.0
44.0,36.0,26.0,6.9147969245751755,0.0
44.0,36.0,28.0,6.099468951140214,0.0
44.0,36.0,30.0,5.284140977705252,0.0
44.0,36.0,32.0,3.6534850308353284,0.0
44.0,38.0,-8.0,3.6534850308353284,0.0
44.0,38.0,16.0,4.46881300427029,0.0
44.0,38.0,18.0,5.284140977705252,0.0
44.0,38.0,20.0,6.9147969245751755,0.0
44.0,38.0,22.0,5.284140977705252,0.0
44.0,38.0,24.0,6.9147969245751755,0.0
44.0,38.0,26.0,6.099468951140214,0.0
44.0,38.0,28.0,7.7301248980101365,0.0
44.0,38.0,30.0,4.46881300427029,0.0
44.0,38.0,32.0,3.6534850308353284,0.0
44.0,40.0,16.0,3.6534850308353284,0.0
44.0,40.0,18.0,3.6534850308353284,0.0
44.0,40.0,20.0,4.46881300427029,0.0
44.0,40.0,22.0,4.46881300427029,0.0
44.0,40.0,24.0,5.284140977705252,0.0
44.0,40.0,26.0,6.099468951140214,0.0
44.0,40.0,28.0,6.9147969245751755,0.0
44.0,40.0,30.0,4.46881300427029,0.0
44.0,42.0,16.0,3.6534850308353284,0.0
44.0,42.0,18.0,3.6534850308353284,0.0
44.0,42.0,20.0,4.46881300427029,0.0
44.0,42.0,22.0,5.284140977705252,0.0
44.0,42.0,24.0,6.099468951140214,0.0
44.0,42.0,26.0,4.46881300427029,0.0
44.0,42.0,28.0,5.284140977705252,0.0
44.0,44.0,22.0,3.6534850308353284,0.0
44.0,46.0,22.0,3.6534850308353284,0.0
42.0,-44.0,42.0,3.6534850308353284,0.0
42.0,-12.0,8.0,3.6534850308353284,0.0
42.0,-10.0,6.0,3.6534850308353284,0.0
42.0,-2.0,50.0,3.6534850308353284,0.0
42.0,0.0,44.0,4.46881300427029,0.0
42.0,0.0,46.0,3.6534850308353284,0.0
42.0,0.0,48.0,3.6534850308353284,0.0
42.0,0.0,50.0,4.46881300427029,0.0
42.0,0.0,52.0,4.46881300427029,0.0
42.0,2.0,48.0,3.6534850308353284,0.0
42.0,10.0,-8.0,3.6534850308353284,0.0
42.0,10.0,30.0,3.6534850308353284,-0.0
42.0,12.0,-8.0,3.6534850308353284,0.0
42.0,12.0,-4.0,3.6534850308353284,0.0
42.0,12.0,-2.0,3.6534850308353284,0.0
42.0,12.0,0.0,4.46881300427029,0.0
42.0,12.0,2.0,3.6534850308353284,0.0
42.0,12.0,8.0,3.6534850308353284,0.0
42.0,12.0,26.0,4.46881300427029,0.0
42.0,12.0,30.0,3.6534850308353284,-0.0
42.0,12.0,32.0,4.46881300427029,0.0
42.0,14.0,-8.0,6.9147969245751755,0.0
42.0,14.0,-6.0,4.46881300427029,0.0
42.0,14.0,-4.0,4.46881300427029,0.0
42.0,14.0,-2.0,4.46881300427029,0.0
42.0,14.0,0.0,5.284140977705252,0.0
42.0,14.0,4.0,3.6534850308353284,0.0
42.0,14.0,6.0,3.6534850308353284,0.0
42.0,14.0,8.0,3.6534850308353284,0.0
42.0,14.0,28.0,3.6534850308353284,0.0
42.0,16.0,-8.0,4.46881300427029,0.0
42.0,16.0,-6.0,4.46881300427029,0.0
42.0,16.0,-4.0,6.099468951140214,0.0
42.0,16.0,-2.0,4.46881300427029,0.0
42.0,16.0,0.0,3.6534850308353284,-0.0
42.0,18.0,-8.0,4.46881300427029,0.0
42.0,18.0,-6.0,5.284140977705252,0.0
42.0,18.0,-4.0,6.099468951140214,0.0
42.0,18.0,-2.0,5.284140977705252,-0.0
42.0,18.0,0.0,3.6534850308353284,-0.0
42.0,20.0,-8.0,5.284140977705252,0.0
42.0,20.0,-6.0,5.284140977705252,0.0
42.0,20.0,-4.0,6.9147969245751755,0.0
42.0,20.0,-2.0,6.099468951140214,0.0
42.0,20.0,0.0,6.099468951140214,0.0
42.0,22.0,-10.0,6.099468951140214,0.0
42.0,22.0,-8.0,7.7301248980101365,0.0
42.0,22.0,-6.0,7.7301248980101365,0.0
42.0,22.0,-4.0,10.176108818315022,0.0
42.0,22.0,-2.0,6.9147969245751755,0.0
42.0,22.0,0.0,5.284140977705252,-0.0
42.0,22.0,2.0,4.46881300427029,-0.0
42.0,22.0,4.0,3.6534850308353284,-0.0
42.0,22.0,24.0,3.6534850308353284,0.0
42.0,22.0,26.0,3.6534850308353284,0.0
42.0,24.0,-12.0,4.46881300427029,0.0
42.0,24.0,-10.0,5.284140977705252,0.0
42.0,24.0,-8.0,6.099468951140214,0.0
42.0,24.0,-6.0,7.7301248980101365,0.0
42.0,24.0,-4.0,10.176108818315022,0.0
42.0,24.0,-2.0,6.9147969245751755,0.0
42.0,24.0,0.0,5.284140977705252,0.0
42.0,24.0,2.0,5.284140977705252,0.0
42.0,24.0,4.0,3.6534850308353284,0.0
42.0,24.0,6.0,3.6534850308353284,0.0
42.0,24.0,22.0,3.6534850308353284,0.0
42.0,24.0,24.0,4.46881300427029,0.0
42.0,26.0,-12.0,4.46881300427029,0.0
42.0,26.0,-10.0,5.284140977705252,0.0
42.0,26.0,-8.0,7.7301248980101365,0.0
42.0,26.0,-6.0,8.545452871445098,0.0
42.0,26.0,-4.0,8.545452871445098,0.0
42.0,26.0,-2.0,6.099468951140214,0.0
42.0,26.0,0.0,6.099468951140214,0.0
42.0,26.0,2.0,5.284140977705252,0.0
42.0,26.0,4.0,4.46881300427029,0.0
42.0,26.0,6.0,3.6534850308353284,0.0
42.0,26.0,10.0,3.6534850308353284,0.0
42.0,26.0,16.0,3.6534850308353284,0.0
42.0,26.0,18.0,5.284140977705252,0.0
42.0,26.0,20.0,4.46881300427029,0.0
42.0,26.0,22.0,4.46881300427029,0.0
42.0,26.0,24.0,4.46881300427029,0.0
42.0,26.0,28.0,3.6534850308353284,0.0
42.0,28.0,-12.0,4.46881300427029,0.0
42.0,28.0,-10.0,6.099468951140214,0.0
42.0,28.0,-8.0,6.099468951140214,0.0
42.0,28.0,-6.0,6.099468951140214,0.0
42.0,28.0,-4.0,9.36078084488006,0.0
42.0,28.0,-2.0,5.284140977705252,0.0
42.0,28.0,0.0,5.284140977705252,0.0
42.0,28.0,2.0,4.46881300427029,0.0
42.0,28.0,20.0,4.46881300427029,0.0
42.0,30.0,-10.0,3.6534850308353284,0.0
42.0,30.0,-8.0,5.284140977705252,0.0
42.0,30.0,-6.0,6.9147969245751755,0.0
42.0,30.0,-4.0,6.099468951140214,0.0
42.0,30.0,-2.0,3.6534850308353284,0.0
42.0,30.0,0.0,5.284140977705252,0.0
42.0,30.0,2.0,4.46881300427029,0.0
42.0,30.0,4.0,4.46881300427029,0.0
42.0,30.0,16.0,3.6534850308353284,0.0
42.0,30.0,18.0,3.6534850308353284,0.0
42.0,32.0,-2.0,3.6534850308353284,0.0
42.0,32.0,16.0,4.46881300427029,0.0
42.0,32.0,18.0,4.46881300427029,0.0
42.0,32.0,20.0,4.46881300427029,0.0
42.0,32.0,22.0,3.6534850308353284,0.0
42.0,32.0,24.0,4.46881300427029,0.0
42.0,32.0,26.0,3.6534850308353284,0.0
42.0,34.0,-10.0,3.6534850308353284,0.0
42.0,34.0,-8.0,4.46881300427029,0.0
42.0,34.0,16.0,3.6534850308353284,0.0
42.0,34.0,18.0,5.284140977705252,0.0
42.0,34.0,20.0,6.9147969245751755,0.0
42.0,34.0,22.0,6.099468951140214,0.0
42.0,34.0,24.0,5.284140977705252,0.0
42.0,34.0,26.0,4.46881300427029,0.0
42.0,34.0,28.0,4.46881300427029,0.0
42.0,34.0,30.0,3.6534850308353284,0.0
42.0,34.0,32.0,3.6534850308353284,0.0
42.0,36.0,-12.0,3.6534850308353284,0.0
42.0,36.0,-10.0,3.6534850308353284,0.0
42.0,36.0,-8.0,3.6534850308353284,0.0
42.0,36.0,-4.0,4.46881300427029,0.0
42.0,36.0,16.0,3.6534850308353284,0.0
42.0,36.0,18.0,3.6534850308353284,0.0
42.0,36.0,20.0,5.284140977705252,0.0
42.0,36.0,22.0,5.284140977705252,0.0
42.0,36.0,24.0,6.9147969245751755,0.0
42.0,36.0,26.0,5.284140977705252,0.0
42.0,36.0,28.0,6.9147969245751755,0.0
42.0,36.0,30.0,5.284140977705252,0.0
42.0,36.0,32.0,4.46881300427029,0.0
42.0,36.0,34.0,3.6534850308353284,0.0
42.0,38.0,-8.0,4.46881300427029,0.0
42.0,38.0,-6.0,4.46881300427029,0.0
42.0,38.0,16.0,3.6534850308353284,0.0
42.0,38.0,18.0,6.099468951140214,0.0
42.0,38.0,20.0,6.099468951140214,0.0
42.0,38.0,22.0,6.099468951140214,0.0
42.0,38.0,24.0,6.099468951140214,0.0
42.0,38.0,26.0,6.099468951140214,0.0
42.0,38.0,28.0,6.099468951140214,0.0
42.0,38.0,30.0,5.284140977705252,0.0
42.0,40.0,16.0,4.46881300427029,0.0
42.0,40.0,18.0,4.46881300427029,0.0
42.0,40.0,20.0,5.284140977705252,0.0
42.0,40.0,22.0,5.284140977705252,0.0
42.0,40.0,24.0,7.7301248980101365,0.0
42.0,40.0,26.0,6.099468951140214,0.0
42.0,40.0,28.0,6.099468951140214,0.0
42.0,40.0,30.0,4.46881300427029,0.0
42.0,42.0,-8.0,3.6534850308353284,0.0
42.0,42.0,-6.0,4.46881300427029,0.0
42.0,42.0,16.0,3.6534850308353284,0.0
42.0,42.0,18.0,4.46881300427029,0.0
42.0,42.0,20.0,5.284140977705252,0.0
42.0,42.0,22.0,6.099468951140214,0.0
42.0,42.0,24.0,6.099468951140214,0.0
